"REF_DATE","GEO","DGUID","Indigenous identity","Grade","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Junior Kindergarten  ","Male","Number","223","units","0","v1281062312","12.1.2.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Junior Kindergarten  ","Female","Number","223","units","0","v1281062313","12.1.2.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062314","12.1.2.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Kindergarten","Total, sex","Number","223","units","0","v1281062315","12.1.3.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Kindergarten","Male","Number","223","units","0","v1281062316","12.1.3.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Kindergarten","Female","Number","223","units","0","v1281062317","12.1.3.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Kindergarten","Sex not reported","Number","223","units","0","v1281062318","12.1.3.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 1","Total, sex","Number","223","units","0","v1281062319","12.1.4.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 1","Male","Number","223","units","0","v1281062320","12.1.4.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 1","Female","Number","223","units","0","v1281062321","12.1.4.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 1","Sex not reported","Number","223","units","0","v1281062322","12.1.4.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 2","Total, sex","Number","223","units","0","v1281062323","12.1.5.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 2","Male","Number","223","units","0","v1281062324","12.1.5.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 2","Female","Number","223","units","0","v1281062325","12.1.5.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 2","Sex not reported","Number","223","units","0","v1281062326","12.1.5.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 3","Total, sex","Number","223","units","0","v1281062327","12.1.6.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 3","Male","Number","223","units","0","v1281062328","12.1.6.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 3","Female","Number","223","units","0","v1281062329","12.1.6.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 3","Sex not reported","Number","223","units","0","v1281062330","12.1.6.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 4","Total, sex","Number","223","units","0","v1281062331","12.1.7.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 4","Male","Number","223","units","0","v1281062332","12.1.7.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 4","Female","Number","223","units","0","v1281062333","12.1.7.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 4","Sex not reported","Number","223","units","0","v1281062334","12.1.7.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 5","Total, sex","Number","223","units","0","v1281062335","12.1.8.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 5","Male","Number","223","units","0","v1281062336","12.1.8.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 5","Female","Number","223","units","0","v1281062337","12.1.8.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 5","Sex not reported","Number","223","units","0","v1281062338","12.1.8.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 6","Total, sex","Number","223","units","0","v1281062339","12.1.9.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 6","Male","Number","223","units","0","v1281062340","12.1.9.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 6","Female","Number","223","units","0","v1281062341","12.1.9.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 6","Sex not reported","Number","223","units","0","v1281062342","12.1.9.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 7","Total, sex","Number","223","units","0","v1281062343","12.1.10.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 7","Male","Number","223","units","0","v1281062344","12.1.10.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 7","Female","Number","223","units","0","v1281062345","12.1.10.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 7","Sex not reported","Number","223","units","0","v1281062346","12.1.10.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 8","Total, sex","Number","223","units","0","v1281062347","12.1.11.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 8","Male","Number","223","units","0","v1281062348","12.1.11.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 8","Female","Number","223","units","0","v1281062349","12.1.11.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 8","Sex not reported","Number","223","units","0","v1281062350","12.1.11.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 9","Total, sex","Number","223","units","0","v1281062351","12.1.12.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 9","Male","Number","223","units","0","v1281062352","12.1.12.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 9","Female","Number","223","units","0","v1281062353","12.1.12.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 9","Sex not reported","Number","223","units","0","v1281062354","12.1.12.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 10","Total, sex","Number","223","units","0","v1281062355","12.1.13.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 10","Male","Number","223","units","0","v1281062356","12.1.13.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 10","Female","Number","223","units","0","v1281062357","12.1.13.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 10","Sex not reported","Number","223","units","0","v1281062358","12.1.13.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 11","Total, sex","Number","223","units","0","v1281062359","12.1.14.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 11","Male","Number","223","units","0","v1281062360","12.1.14.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 11","Female","Number","223","units","0","v1281062361","12.1.14.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 11","Sex not reported","Number","223","units","0","v1281062362","12.1.14.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 12","Total, sex","Number","223","units","0","v1281062363","12.1.15.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 12","Male","Number","223","units","0","v1281062364","12.1.15.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 12","Female","Number","223","units","0","v1281062365","12.1.15.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade 12","Sex not reported","Number","223","units","0","v1281062366","12.1.15.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade not reported","Total, sex","Number","223","units","0","v1281062367","12.1.16.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade not reported","Male","Number","223","units","0","v1281062368","12.1.16.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade not reported","Female","Number","223","units","0","v1281062369","12.1.16.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Total, Indigenous identity","Grade not reported","Sex not reported","Number","223","units","0","v1281062370","12.1.16.4","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Total, grade","Total, sex","Number","223","units","0","v1281062371","12.2.1.1","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Total, grade","Male","Number","223","units","0","v1281062372","12.2.1.2","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Total, grade","Female","Number","223","units","0","v1281062373","12.2.1.3","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Total, grade","Sex not reported","Number","223","units","0","v1281062374","12.2.1.4","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062375","12.2.2.1","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Junior Kindergarten  ","Male","Number","223","units","0","v1281062376","12.2.2.2","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Junior Kindergarten  ","Female","Number","223","units","0","v1281062377","12.2.2.3","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062378","12.2.2.4","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Kindergarten","Total, sex","Number","223","units","0","v1281062379","12.2.3.1","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Kindergarten","Male","Number","223","units","0","v1281062380","12.2.3.2","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Kindergarten","Female","Number","223","units","0","v1281062381","12.2.3.3","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Kindergarten","Sex not reported","Number","223","units","0","v1281062382","12.2.3.4","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 1","Total, sex","Number","223","units","0","v1281062383","12.2.4.1","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 1","Male","Number","223","units","0","v1281062384","12.2.4.2","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 1","Female","Number","223","units","0","v1281062385","12.2.4.3","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 1","Sex not reported","Number","223","units","0","v1281062386","12.2.4.4","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 2","Total, sex","Number","223","units","0","v1281062387","12.2.5.1","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 2","Male","Number","223","units","0","v1281062388","12.2.5.2","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 2","Female","Number","223","units","0","v1281062389","12.2.5.3","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 2","Sex not reported","Number","223","units","0","v1281062390","12.2.5.4","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 3","Total, sex","Number","223","units","0","v1281062391","12.2.6.1","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 3","Male","Number","223","units","0","v1281062392","12.2.6.2","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 3","Female","Number","223","units","0","v1281062393","12.2.6.3","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 3","Sex not reported","Number","223","units","0","v1281062394","12.2.6.4","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 4","Total, sex","Number","223","units","0","v1281062395","12.2.7.1","","..","","","0"
"2020/2021","Yukon","2016A000260","First Nations","Grade 4","Male","Number","223","units","0","v1281062396","12.2.7.2","","..","","","0"
